Latitude	Longitude	Name
49.343747	-82.1585	LCBO Store
42.934943	-81.2239	LCBO Store
43.39418	-79.79103	LCBO Store
46.234416	-79.14441	LCBO Store
43.25684	-79.86918	LCBO Store
43.66807	-79.44206	LCBO Store
44.430164	-78.13761	LCBO Store
45.264689	-75.9291	LCBO Store
44.186671	-77.40396	LCBO Store
43.656143	-79.38372	LCBO Store
42.555102	-81.98323	LCBO Store
46.194046	-82.34306	LCBO Store
43.354654	-79.78518	LCBO Store
43.793839	-79.32888	LCBO Store
43.91978	-78.85044	LCBO Store
44.350302	-79.03756	LCBO Store
44.556534	-78.34994	LCBO Store
44.708001	-75.51648	LCBO Store
44.75106	-79.77597	LCBO Store
45.329823	-79.01152	LCBO Store
42.986346	-80.60503	LCBO Store
43.18197	-80.2811	LCBO Store
45.30997	-75.91222	LCBO Store
43.614473	-79.55669	LCBO Store
46.607301	-81.00709	LCBO Store
45.827806	-77.11001	LCBO Store
43.562901	-81.69843	LCBO Store
42.882152	-81.08475	LCBO Store
43.43868	-80.50954	LCBO Store
45.42161	-75.69676	LCBO Store
43.775616	-79.34536	LCBO Store
43.4503	-80.44564	LCBO Store
43.23041	-79.7634	LCBO Store
43.568359	-79.63118	LCBO Store
43.977124	-78.61654	LCBO Store
43.742542	-81.25091	LCBO Store
46.31294	-79.46307	LCBO Store
45.02483	-74.75	LCBO Store
42.288	-83.05814	LCBO Store
44.561365	-80.45936	LCBO Store
45.425822	-75.69226	LCBO Store
44.865816	-77.82131	LCBO Store
43.850132	-79.53423	LCBO Store
43.648914	-79.37233	LCBO Store
43.779179	-79.1391	LCBO Store
43.320231	-80.83892	LCBO Store
46.477842	-81.06751	LCBO Store
44.188759	-79.70767	LCBO Store
43.669686	-79.38867	LCBO Store
44.020035	-79.80486	LCBO Store
45.42074	-75.70201	LCBO Store
42.985367	-81.0489	LCBO Store
43.698938	-79.3967	LCBO Store
43.825717	-79.42649	LCBO Store
46.453762	-80.41545	LCBO Store
43.178372	-79.24098	LCBO Store
45.223987	-75.68269	LCBO Store
44.486395	-76.19396	LCBO Store
46.48497	-84.07007	LCBO Store
42.974739	-79.23918	LCBO Store
43.005	-81.30347	LCBO Store
44.219505	-76.64617	LCBO Store
45.149576	-79.11329	LCBO Store
45.386627	-75.67973	LCBO Store
44.415476	-80.09256	LCBO Store
45.665526	-79.64366	LCBO Store
43.669996	-79.38853	LCBO Store
42.740765	-80.57672	LCBO Store
43.04397	-79.28259	LCBO Store
43.545715	-80.24883	LCBO Store
46.549486	-80.87604	LCBO Store
44.33694	-79.62271	LCBO Store
47.710734	-79.82453	LCBO Store
43.608622	-79.65511	LCBO Store
42.91006	-81.29765	LCBO Store
44.963037	-76.98394	LCBO Store
44.307168	-78.52511	LCBO Store
46.49198	-80.99051	LCBO Store
48.45105	-89.25216	LCBO Store
43.667032	-79.31415	LCBO Store
43.363717	-79.81997	LCBO Store
45.26952	-75.7415	LCBO Store
45.193	-75.84131	LCBO Store
43.515178	-80.23924	LCBO Store
43.1053	-79.07305	LCBO Store
50.084353	-92.18765	LCBO Store
43.33009	-79.81871	LCBO Store
44.804475	-79.71735	LCBO Store
43.64542	-79.3807	LCBO Store
46.53719	-84.36601	LCBO Store
